SMILES	SMILES_CANONICAL	MOLPORTID	STANDARD_INCHI	INCHIKEY	PRICERANGE_1MG	PRICERANGE_5MG	PRICERANGE_50MG	BEST_LEAD_TIME
COC1=CC=C(OC)C(=C1)\N=C1/OC2=CC(O)=CC=C2C=C1C(=O)NCC1CCCO1	COc1ccc(OC)c(c1)\N=c1/oc2cc(O)ccc2cc1C(=O)NCC1CCCO1	MolPort-000-020-688	InChI=1S/C23H24N2O6/c1-28-16-7-8-20(29-2)19(12-16)25-23-18(22(27)24-13-17-4-3-9-30-17)10-14-5-6-15(26)11-21(14)31-23/h5-8,10-12,17,26H,3-4,9,13H2,1-2H3,(H,24,27)/b25-23-	PZSPKPANSFHPDA-BZZOAKBMSA-N	< 50	< 50	100 - 250	10
COC1=C(OC)C=C(C=C1)\N=C1/OC2=CC(O)=CC=C2C=C1C(=O)NCC1CCCO1	COc1ccc(cc1OC)\N=c1/oc2cc(O)ccc2cc1C(=O)NCC1CCCO1	MolPort-000-020-689	InChI=1S/C23H24N2O6/c1-28-19-8-6-15(11-21(19)29-2)25-23-18(22(27)24-13-17-4-3-9-30-17)10-14-5-7-16(26)12-20(14)31-23/h5-8,10-12,17,26H,3-4,9,13H2,1-2H3,(H,24,27)/b25-23-	HWOLKTOIZQDVQX-BZZOAKBMSA-N	< 50	< 50	100 - 250	10
CCOC1=C(C=CC=C1)\N=C1/OC2=CC(O)=CC=C2C=C1C(=O)NCC1CCCO1	CCOc1ccccc1\N=c1/oc2cc(O)ccc2cc1C(=O)NCC1CCCO1	MolPort-000-020-690	InChI=1S/C23H24N2O5/c1-2-28-20-8-4-3-7-19(20)25-23-18(22(27)24-14-17-6-5-11-29-17)12-15-9-10-16(26)13-21(15)30-23/h3-4,7-10,12-13,17,26H,2,5-6,11,14H2,1H3,(H,24,27)/b25-23-	BWPVMCGLPZKKMJ-BZZOAKBMSA-N	< 50	< 50	100 - 250	10
CCOC1=CC=C(C=C1)\N=C1/OC2=CC(O)=CC=C2C=C1C(=O)NCC1CCCO1	CCOc1ccc(cc1)\N=c1/oc2cc(O)ccc2cc1C(=O)NCC1CCCO1	MolPort-000-020-691	InChI=1S/C23H24N2O5/c1-2-28-18-9-6-16(7-10-18)25-23-20(22(27)24-14-19-4-3-11-29-19)12-15-5-8-17(26)13-21(15)30-23/h5-10,12-13,19,26H,2-4,11,14H2,1H3,(H,24,27)/b25-23-	JJXLKTYTTANDSW-BZZOAKBMSA-N	< 50	< 50	100 - 250	10
COC1=C(C=CC=C1)\N=C1/OC2=CC(O)=CC=C2C=C1C(=O)NC1CCCC1	COc1ccccc1\N=c1/oc2cc(O)ccc2cc1C(=O)NC1CCCC1	MolPort-000-020-692	InChI=1S/C22H22N2O4/c1-27-19-9-5-4-8-18(19)24-22-17(21(26)23-15-6-2-3-7-15)12-14-10-11-16(25)13-20(14)28-22/h4-5,8-13,15,25H,2-3,6-7H2,1H3,(H,23,26)/b24-22-	NANXKZPVVSSXFF-GYHWCHFESA-N	< 50	< 50	null	10
CCOC1=CC=C(C=C1)\N=C1/OC2=CC(O)=CC=C2C=C1C(=O)NC1CCCC1	CCOc1ccc(cc1)\N=c1/oc2cc(O)ccc2cc1C(=O)NC1CCCC1	MolPort-000-020-693	InChI=1S/C23H24N2O4/c1-2-28-19-11-8-17(9-12-19)25-23-20(22(27)24-16-5-3-4-6-16)13-15-7-10-18(26)14-21(15)29-23/h7-14,16,26H,2-6H2,1H3,(H,24,27)/b25-23-	YQEANYSTGAHLGY-BZZOAKBMSA-N	< 50	< 50	100 - 250	10
CCOC1=CC=C(C=C1)C1=NN(CC(=O)NCC2CCCO2)N=N1	CCOc1ccc(cc1)-c1nnn(CC(=O)NCC2CCCO2)n1	MolPort-000-020-902	InChI=1S/C16H21N5O3/c1-2-23-13-7-5-12(6-8-13)16-18-20-21(19-16)11-15(22)17-10-14-4-3-9-24-14/h5-8,14H,2-4,9-11H2,1H3,(H,17,22)	GWWDFKFPTIWFDO-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
CC1=C(NC(=O)CN2CCN(CC3=CC=C4OCOC4=C3)CC2)C=CC=C1	Cc1ccccc1NC(=O)CN1CCN(Cc2ccc3OCOc3c2)CC1	MolPort-000-020-908	InChI=1S/C21H25N3O3/c1-16-4-2-3-5-18(16)22-21(25)14-24-10-8-23(9-11-24)13-17-6-7-19-20(12-17)27-15-26-19/h2-7,12H,8-11,13-15H2,1H3,(H,22,25)	MICVNHIFSHLEMY-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
CCC1=C(NC(=O)CN2CCN(CC3=CC=C4OCOC4=C3)CC2)C=CC=C1	CCc1ccccc1NC(=O)CN1CCN(Cc2ccc3OCOc3c2)CC1	MolPort-000-020-909	InChI=1S/C22H27N3O3/c1-2-18-5-3-4-6-19(18)23-22(26)15-25-11-9-24(10-12-25)14-17-7-8-20-21(13-17)28-16-27-20/h3-8,13H,2,9-12,14-16H2,1H3,(H,23,26)	WKWNHQVICHIFET-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CC1=CC=CC(NC(=O)CN2CCN(CC3=CC=C4OCOC4=C3)CC2)=C1C	Cc1cccc(NC(=O)CN2CCN(Cc3ccc4OCOc4c3)CC2)c1C	MolPort-000-020-910	InChI=1S/C22H27N3O3/c1-16-4-3-5-19(17(16)2)23-22(26)14-25-10-8-24(9-11-25)13-18-6-7-20-21(12-18)28-15-27-20/h3-7,12H,8-11,13-15H2,1-2H3,(H,23,26)	AXFWAMWNKWTDDI-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CC1=CC=CC(C)=C1NC(=O)CN1CCN(CC2=CC=C3OCOC3=C2)CC1	Cc1cccc(C)c1NC(=O)CN1CCN(Cc2ccc3OCOc3c2)CC1	MolPort-000-020-913	InChI=1S/C22H27N3O3/c1-16-4-3-5-17(2)22(16)23-21(26)14-25-10-8-24(9-11-25)13-18-6-7-19-20(12-18)28-15-27-19/h3-7,12H,8-11,13-15H2,1-2H3,(H,23,26)	HTNPBMSGHBBZQF-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
COC1=C(NC(=O)CN2CCN(CC3=CC=C4OCOC4=C3)CC2)C=CC=C1	COc1ccccc1NC(=O)CN1CCN(Cc2ccc3OCOc3c2)CC1	MolPort-000-020-917	InChI=1S/C21H25N3O4/c1-26-18-5-3-2-4-17(18)22-21(25)14-24-10-8-23(9-11-24)13-16-6-7-19-20(12-16)28-15-27-19/h2-7,12H,8-11,13-15H2,1H3,(H,22,25)	HTRHRRDTPDRCPL-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CCOC1=C(NC(=O)CN2CCN(CC3=CC=C4OCOC4=C3)CC2)C=CC=C1	CCOc1ccccc1NC(=O)CN1CCN(Cc2ccc3OCOc3c2)CC1	MolPort-000-020-918	InChI=1S/C22H27N3O4/c1-2-27-19-6-4-3-5-18(19)23-22(26)15-25-11-9-24(10-12-25)14-17-7-8-20-21(13-17)29-16-28-20/h3-8,13H,2,9-12,14-16H2,1H3,(H,23,26)	HDQPZUGMRQVJHP-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
COC1=CC=CC(NC(=O)CN2CCN(CC3=CC=C4OCOC4=C3)CC2)=C1	COc1cccc(NC(=O)CN2CCN(Cc3ccc4OCOc4c3)CC2)c1	MolPort-000-020-919	InChI=1S/C21H25N3O4/c1-26-18-4-2-3-17(12-18)22-21(25)14-24-9-7-23(8-10-24)13-16-5-6-19-20(11-16)28-15-27-19/h2-6,11-12H,7-10,13-15H2,1H3,(H,22,25)	CCXBGERLZGOIKR-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
FC1=C(NC(=O)CN2CCN(CC3=CC=C4OCOC4=C3)CC2)C=CC=C1	Fc1ccccc1NC(=O)CN1CCN(Cc2ccc3OCOc3c2)CC1	MolPort-000-020-921	InChI=1S/C20H22FN3O3/c21-16-3-1-2-4-17(16)22-20(25)13-24-9-7-23(8-10-24)12-15-5-6-18-19(11-15)27-14-26-18/h1-6,11H,7-10,12-14H2,(H,22,25)	OLSUJZPVWIEYTI-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CCN(CC)C(=O)CN1CCN(CC2=CC=C3OCOC3=C2)CC1	CCN(CC)C(=O)CN1CCN(Cc2ccc3OCOc3c2)CC1	MolPort-000-020-926	InChI=1S/C18H27N3O3/c1-3-21(4-2)18(22)13-20-9-7-19(8-10-20)12-15-5-6-16-17(11-15)24-14-23-16/h5-6,11H,3-4,7-10,12-14H2,1-2H3	YKZSIQGGYFIBOB-UHFFFAOYSA-N	50 - 100	null	null	10
O=C(CN1CCN(CC2=CC=C3OCOC3=C2)CC1)NC1CCCCC1	O=C(CN1CCN(Cc2ccc3OCOc3c2)CC1)NC1CCCCC1	MolPort-000-020-930	InChI=1S/C20H29N3O3/c24-20(21-17-4-2-1-3-5-17)14-23-10-8-22(9-11-23)13-16-6-7-18-19(12-16)26-15-25-18/h6-7,12,17H,1-5,8-11,13-15H2,(H,21,24)	AOTSOHMRVKJVRR-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
O=C(CN1CCN(CC2=CC=C3OCOC3=C2)CC1)NC1CCCC1	O=C(CN1CCN(Cc2ccc3OCOc3c2)CC1)NC1CCCC1	MolPort-000-020-931	InChI=1S/C19H27N3O3/c23-19(20-16-3-1-2-4-16)13-22-9-7-21(8-10-22)12-15-5-6-17-18(11-15)25-14-24-17/h5-6,11,16H,1-4,7-10,12-14H2,(H,20,23)	CVHHLWGAHBPMGM-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
O=C(CN1CCN(CC2=CC=C3OCOC3=C2)CC1)NCC1=CC=CC=C1	O=C(CN1CCN(Cc2ccc3OCOc3c2)CC1)NCc1ccccc1	MolPort-000-020-933	InChI=1S/C21H25N3O3/c25-21(22-13-17-4-2-1-3-5-17)15-24-10-8-23(9-11-24)14-18-6-7-19-20(12-18)27-16-26-19/h1-7,12H,8-11,13-16H2,(H,22,25)	UKXXAEWONVTNOL-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
COC1=CC(OC)=C(NC(=O)C2=C3CCCC3=NC3=CC=CC=C23)C=C1	COc1ccc(NC(=O)c2c3CCCc3nc3ccccc23)c(OC)c1	MolPort-000-020-936	InChI=1S/C21H20N2O3/c1-25-13-10-11-18(19(12-13)26-2)23-21(24)20-14-6-3-4-8-16(14)22-17-9-5-7-15(17)20/h3-4,6,8,10-12H,5,7,9H2,1-2H3,(H,23,24)	HPFOZUBWVJCBBX-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
O=C(NC1=CC=C(C=C1)C1CCCCC1)C1=NC=CN=C1	O=C(Nc1ccc(cc1)C1CCCCC1)c1cnccn1	MolPort-000-021-456	InChI=1S/C17H19N3O/c21-17(16-12-18-10-11-19-16)20-15-8-6-14(7-9-15)13-4-2-1-3-5-13/h6-13H,1-5H2,(H,20,21)	ITBDHVOHQMXCCD-UHFFFAOYSA-N	< 50	< 50	50 - 100	12
O=C(N1CCCC2=C1C=CC=C2)C1=NC=CN=C1	O=C(N1CCCc2ccccc12)c1cnccn1	MolPort-000-021-459	InChI=1S/C14H13N3O/c18-14(12-10-15-7-8-16-12)17-9-3-5-11-4-1-2-6-13(11)17/h1-2,4,6-8,10H,3,5,9H2	FDOZVYXATUOQPZ-UHFFFAOYSA-N	50 - 100	50 - 100	null	10
CC1CCCN(C1)S(=O)(=O)C1=CC=C(NC(=O)C2=NC=CN=C2)C=C1	CC1CCCN(C1)S(=O)(=O)c1ccc(NC(=O)c2cnccn2)cc1	MolPort-000-021-460	InChI=1S/C17H20N4O3S/c1-13-3-2-10-21(12-13)25(23,24)15-6-4-14(5-7-15)20-17(22)16-11-18-8-9-19-16/h4-9,11,13H,2-3,10,12H2,1H3,(H,20,22)	FJBWNHHGLGQPDD-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
CC1=CC=CC(NC(=O)C2=CC=CC(=C2)N2C=NN=N2)=C1C	Cc1cccc(NC(=O)c2cccc(c2)-n2cnnn2)c1C	MolPort-000-021-462	InChI=1S/C16H15N5O/c1-11-5-3-8-15(12(11)2)18-16(22)13-6-4-7-14(9-13)21-10-17-19-20-21/h3-10H,1-2H3,(H,18,22)	WNCARGNDDPUAEB-UHFFFAOYSA-N	< 50	< 50	50 - 100	7
COC1=C(NC(=O)C2=CC=CC(=C2)N2C=NN=N2)C=CC=C1	COc1ccccc1NC(=O)c1cccc(c1)-n1cnnn1	MolPort-000-021-463	InChI=1S/C15H13N5O2/c1-22-14-8-3-2-7-13(14)17-15(21)11-5-4-6-12(9-11)20-10-16-18-19-20/h2-10H,1H3,(H,17,21)	TWIRGYAXWDJIDH-UHFFFAOYSA-N	< 50	< 50	50 - 100	7
COC1=CC=C(NC(=O)C2=CC=CC(=C2)N2C=NN=N2)C=C1	COc1ccc(NC(=O)c2cccc(c2)-n2cnnn2)cc1	MolPort-000-021-464	InChI=1S/C15H13N5O2/c1-22-14-7-5-12(6-8-14)17-15(21)11-3-2-4-13(9-11)20-10-16-18-19-20/h2-10H,1H3,(H,17,21)	HSOYIEZSTQDFAB-UHFFFAOYSA-N	< 50	< 50	50 - 100	7
COC1=CC(OC)=C(NC(=O)C2=CC=CC(=C2)N2C=NN=N2)C=C1	COc1ccc(NC(=O)c2cccc(c2)-n2cnnn2)c(OC)c1	MolPort-000-021-465	InChI=1S/C16H15N5O3/c1-23-13-6-7-14(15(9-13)24-2)18-16(22)11-4-3-5-12(8-11)21-10-17-19-20-21/h3-10H,1-2H3,(H,18,22)	BZFMBNYGBQOYAM-UHFFFAOYSA-N	< 50	< 50	50 - 100	7
CCOC1=CC=C(NC(=O)C2=CC=CC(=C2)N2C=NN=N2)C=C1	CCOc1ccc(NC(=O)c2cccc(c2)-n2cnnn2)cc1	MolPort-000-021-466	InChI=1S/C16H15N5O2/c1-2-23-15-8-6-13(7-9-15)18-16(22)12-4-3-5-14(10-12)21-11-17-19-20-21/h3-11H,2H2,1H3,(H,18,22)	VVPJCJGCWALLMO-UHFFFAOYSA-N	< 50	< 50	50 - 100	7
BrC1=CC=C(NC(=O)C2=CC=CC(=C2)N2C=NN=N2)C=C1	Brc1ccc(NC(=O)c2cccc(c2)-n2cnnn2)cc1	MolPort-000-021-467	InChI=1S/C14H10BrN5O/c15-11-4-6-12(7-5-11)17-14(21)10-2-1-3-13(8-10)20-9-16-18-19-20/h1-9H,(H,17,21)	HIKRKFWWIFACIF-UHFFFAOYSA-N	< 50	< 50	50 - 100	7
CC(=O)C1=CC(NC(=O)C2=CC=CC(=C2)N2C=NN=N2)=CC=C1	CC(=O)c1cccc(NC(=O)c2cccc(c2)-n2cnnn2)c1	MolPort-000-021-468	InChI=1S/C16H13N5O2/c1-11(22)12-4-2-6-14(8-12)18-16(23)13-5-3-7-15(9-13)21-10-17-19-20-21/h2-10H,1H3,(H,18,23)	IKVQHFNVEWSDLB-UHFFFAOYSA-N	< 50	< 50	50 - 100	7
CCOC(=O)C1=CC=C(NC(=O)C2=CC=CC(=C2)N2C=NN=N2)C=C1	CCOC(=O)c1ccc(NC(=O)c2cccc(c2)-n2cnnn2)cc1	MolPort-000-021-469	InChI=1S/C17H15N5O3/c1-2-25-17(24)12-6-8-14(9-7-12)19-16(23)13-4-3-5-15(10-13)22-11-18-20-21-22/h3-11H,2H2,1H3,(H,19,23)	XPBFFBFXFLWDJL-UHFFFAOYSA-N	< 50	< 50	50 - 100	7
O=C(NC1=NC=CS1)C1=CC=CC(=C1)N1C=NN=N1	O=C(Nc1nccs1)c1cccc(c1)-n1cnnn1	MolPort-000-021-470	InChI=1S/C11H8N6OS/c18-10(14-11-12-4-5-19-11)8-2-1-3-9(6-8)17-7-13-15-16-17/h1-7H,(H,12,14,18)	LVCXBNCNCURVPY-UHFFFAOYSA-N	< 50	< 50	50 - 100	2
O=C(NC1CCCCC1)C1=CC=CC(=C1)N1C=NN=N1	O=C(NC1CCCCC1)c1cccc(c1)-n1cnnn1	MolPort-000-021-471	InChI=1S/C14H17N5O/c20-14(16-12-6-2-1-3-7-12)11-5-4-8-13(9-11)19-10-15-17-18-19/h4-5,8-10,12H,1-3,6-7H2,(H,16,20)	HUKNHPNTMDSDFR-UHFFFAOYSA-N	< 50	< 50	50 - 100	7
O=C(NC1=CC2=CC=CC=C2N=C1)C1=CC=CC(=C1)N1C=NN=N1	O=C(Nc1cnc2ccccc2c1)c1cccc(c1)-n1cnnn1	MolPort-000-021-473	InChI=1S/C17H12N6O/c24-17(13-5-3-6-15(9-13)23-11-19-21-22-23)20-14-8-12-4-1-2-7-16(12)18-10-14/h1-11H,(H,20,24)	BKHIUIHGKIWMST-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
O=C(NC1=CC2=CC=CC=C2N=C1)C1=CC2=CC=CC=C2OC1=O	O=C(Nc1cnc2ccccc2c1)c1cc2ccccc2oc1=O	MolPort-000-021-478	InChI=1S/C19H12N2O3/c22-18(15-10-13-6-2-4-8-17(13)24-19(15)23)21-14-9-12-5-1-3-7-16(12)20-11-14/h1-11H,(H,21,22)	KZPGKHWIHKIQQR-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
CC(=O)C1=CC=C(NC(=O)C2=CC=C(C=C2)S(=O)(=O)N2CCCCC2)C=C1	CC(=O)c1ccc(NC(=O)c2ccc(cc2)S(=O)(=O)N2CCCCC2)cc1	MolPort-000-021-479	InChI=1S/C20H22N2O4S/c1-15(23)16-5-9-18(10-6-16)21-20(24)17-7-11-19(12-8-17)27(25,26)22-13-3-2-4-14-22/h5-12H,2-4,13-14H2,1H3,(H,21,24)	WIVGJSZFZWYUOT-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
CC(=O)C1=CC(NC(=O)C2=CC=C(C=C2)N2C=NN=N2)=CC=C1	CC(=O)c1cccc(NC(=O)c2ccc(cc2)-n2cnnn2)c1	MolPort-000-021-483	InChI=1S/C16H13N5O2/c1-11(22)13-3-2-4-14(9-13)18-16(23)12-5-7-15(8-6-12)21-10-17-19-20-21/h2-10H,1H3,(H,18,23)	GRLHQSJOEBYKBX-UHFFFAOYSA-N	< 50	< 50	50 - 100	7
CCOC(=O)C1=CC=C(C=C1)S(=O)(=O)NCC1=CC=C2OCOC2=C1	CCOC(=O)c1ccc(cc1)S(=O)(=O)NCc1ccc2OCOc2c1	MolPort-000-021-486	InChI=1S/C17H17NO6S/c1-2-22-17(19)13-4-6-14(7-5-13)25(20,21)18-10-12-3-8-15-16(9-12)24-11-23-15/h3-9,18H,2,10-11H2,1H3	GRXZNHDODKZEPI-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
CC1=CC=CC(NC(=O)CN2N=NC(=N2)C2=CC=CS2)=C1C	Cc1cccc(NC(=O)Cn2nnc(n2)-c2cccs2)c1C	MolPort-000-021-494	InChI=1S/C15H15N5OS/c1-10-5-3-6-12(11(10)2)16-14(21)9-20-18-15(17-19-20)13-7-4-8-22-13/h3-8H,9H2,1-2H3,(H,16,21)	IZLGEHNAGAEFMY-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
O=C(CN1N=NC(=N1)C1=CC=CS1)N1CCCC2=C1C=CC=C2	O=C(Cn1nnc(n1)-c1cccs1)N1CCCc2ccccc12	MolPort-000-021-503	InChI=1S/C16H15N5OS/c22-15(20-9-3-6-12-5-1-2-7-13(12)20)11-21-18-16(17-19-21)14-8-4-10-23-14/h1-2,4-5,7-8,10H,3,6,9,11H2	KMMCROTXHSZYPD-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
O=C(CN1N=NC(=N1)C1=CC=CS1)N1CCC2=CC=CC=C2C1	O=C(Cn1nnc(n1)-c1cccs1)N1CCc2ccccc2C1	MolPort-000-021-504	InChI=1S/C16H15N5OS/c22-15(20-8-7-12-4-1-2-5-13(12)10-20)11-21-18-16(17-19-21)14-6-3-9-23-14/h1-6,9H,7-8,10-11H2	TWSRTYYHXLBOCX-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
O=C(CN1N=NC(=N1)C1=CC=CS1)NCC1=CC=CO1	O=C(Cn1nnc(n1)-c1cccs1)NCc1ccco1	MolPort-000-021-506	InChI=1S/C12H11N5O2S/c18-11(13-7-9-3-1-5-19-9)8-17-15-12(14-16-17)10-4-2-6-20-10/h1-6H,7-8H2,(H,13,18)	YAGAIXATBKGKBW-UHFFFAOYSA-N	< 50	< 50	50 - 100	12
FC1=CC=C(CN2N=NC(=N2)C2=CC=CS2)C=C1	Fc1ccc(Cn2nnc(n2)-c2cccs2)cc1	MolPort-000-021-510	InChI=1S/C12H9FN4S/c13-10-5-3-9(4-6-10)8-17-15-12(14-16-17)11-2-1-7-18-11/h1-7H,8H2	YONYNSSPLLNCNV-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
OC(=O)CCC(=O)C1=CN=CC=C1	OC(=O)CCC(=O)c1cccnc1	MolPort-000-022-920	InChI=1S/C9H9NO3/c11-8(3-4-9(12)13)7-2-1-5-10-6-7/h1-2,5-6H,3-4H2,(H,12,13)	JGSUNMCABQUBOY-UHFFFAOYSA-N	< 50	< 50	50 - 100	2
CCNC1=NC2=CC=CC=C2C(NCC2=CC=CO2)=N1	CCNc1nc(NCc2ccco2)c2ccccc2n1	MolPort-000-022-924	InChI=1S/C15H16N4O/c1-2-16-15-18-13-8-4-3-7-12(13)14(19-15)17-10-11-6-5-9-20-11/h3-9H,2,10H2,1H3,(H2,16,17,18,19)	WJRRBFZWVFHXGX-UHFFFAOYSA-N	50 - 100	50 - 100	null	10
CNC1=NC2=CC=CC=C2C(NCC2=CC=CO2)=N1	CNc1nc(NCc2ccco2)c2ccccc2n1	MolPort-000-022-925	InChI=1S/C14H14N4O/c1-15-14-17-12-7-3-2-6-11(12)13(18-14)16-9-10-5-4-8-19-10/h2-8H,9H2,1H3,(H2,15,16,17,18)	DTYQWIBCJBJSLO-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
CCOC1=CC=C(OCC)C(NC(=O)CSC2=NC3=CC=CC=C3C(=O)N2C)=C1	CCOc1ccc(OCC)c(NC(=O)CSc2nc3ccccc3c(=O)n2C)c1	MolPort-000-022-953	InChI=1S/C21H23N3O4S/c1-4-27-14-10-11-18(28-5-2)17(12-14)22-19(25)13-29-21-23-16-9-7-6-8-15(16)20(26)24(21)3/h6-12H,4-5,13H2,1-3H3,(H,22,25)	KOQGCDAZCORTDZ-UHFFFAOYSA-N	< 50	< 50	100 - 250	10
CSC1=NC2=C(C(C)=C(C)S2)C2=NC(=O)CN12	CSC1=Nc2sc(C)c(C)c2C2=NC(=O)CN12	MolPort-000-022-964	InChI=1S/C11H11N3OS2/c1-5-6(2)17-10-8(5)9-12-7(15)4-14(9)11(13-10)16-3/h4H2,1-3H3	MMUPLYXGNSFERG-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
CC1=CC=CC2=NC(=C(NC3CCCCC3)N12)C1=CC=C(Cl)C=C1	Cc1cccc2nc(c(NC3CCCCC3)n12)-c1ccc(Cl)cc1	MolPort-000-022-970	InChI=1S/C20H22ClN3/c1-14-6-5-9-18-23-19(15-10-12-16(21)13-11-15)20(24(14)18)22-17-7-3-2-4-8-17/h5-6,9-13,17,22H,2-4,7-8H2,1H3	GLVFDENYBKHEQG-UHFFFAOYSA-N	50 - 100	50 - 100	null	10
CCCN1N=C(C)C(C=O)=C1C	CCCn1nc(C)c(C=O)c1C	MolPort-000-022-980	InChI=1S/C9H14N2O/c1-4-5-11-8(3)9(6-12)7(2)10-11/h6H,4-5H2,1-3H3	YPNOCSHNEXPNTH-UHFFFAOYSA-N	< 50	< 50	< 50	7
CC1CCCC(C)N1C(=O)CSC1=NN=C(O1)C1=CC=CO1	CC1CCCC(C)N1C(=O)CSc1nnc(o1)-c1ccco1	MolPort-000-023-110	InChI=1S/C15H19N3O3S/c1-10-5-3-6-11(2)18(10)13(19)9-22-15-17-16-14(21-15)12-7-4-8-20-12/h4,7-8,10-11H,3,5-6,9H2,1-2H3	BKVPUBPUTPNGRK-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
O=C(CSC1=NN=C(O1)C1=CC=CO1)NC1CCCC1	O=C(CSc1nnc(o1)-c1ccco1)NC1CCCC1	MolPort-000-023-112	InChI=1S/C13H15N3O3S/c17-11(14-9-4-1-2-5-9)8-20-13-16-15-12(19-13)10-6-3-7-18-10/h3,6-7,9H,1-2,4-5,8H2,(H,14,17)	OIEKDUCBBJATBT-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
COC1=CC=C(C=C1)C1=NN=C(SCC(=O)N2CCCC2)N1C	COc1ccc(cc1)-c1nnc(SCC(=O)N2CCCC2)n1C	MolPort-000-023-118	InChI=1S/C16H20N4O2S/c1-19-15(12-5-7-13(22-2)8-6-12)17-18-16(19)23-11-14(21)20-9-3-4-10-20/h5-8H,3-4,9-11H2,1-2H3	WJPPUOMROQNTMQ-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
COC1=CC=C(C=C1)C1=NN=C(SCC(=O)NCC2CCCO2)N1C	COc1ccc(cc1)-c1nnc(SCC(=O)NCC2CCCO2)n1C	MolPort-000-023-121	InChI=1S/C17H22N4O3S/c1-21-16(12-5-7-13(23-2)8-6-12)19-20-17(21)25-11-15(22)18-10-14-4-3-9-24-14/h5-8,14H,3-4,9-11H2,1-2H3,(H,18,22)	ZPAPSGUVJAOBJE-UHFFFAOYSA-N	< 50	< 50	50 - 100	10
COC1=CC(C2=CSC(NC(C)=O)=N2)=C(OC)C=C1	COc1ccc(OC)c(c1)-c1csc(NC(C)=O)n1	MolPort-000-023-127	InChI=1S/C13H14N2O3S/c1-8(16)14-13-15-11(7-19-13)10-6-9(17-2)4-5-12(10)18-3/h4-7H,1-3H3,(H,14,15,16)	VNOLSYNVZZMAIR-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	7
CC1CCC2=C(C1)SC1=NC=NC(SCC(=O)N3CCCC3)=C21	CC1CCc2c(C1)sc1ncnc(SCC(=O)N3CCCC3)c21	MolPort-000-023-364	InChI=1S/C17H21N3OS2/c1-11-4-5-12-13(8-11)23-17-15(12)16(18-10-19-17)22-9-14(21)20-6-2-3-7-20/h10-11H,2-9H2,1H3	CAEKVBHDRGPKPA-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
O=C(NC1=NC(=CS1)C1=CC2=C(OCO2)C=C1)C1=CC=NC=C1	O=C(Nc1nc(cs1)-c1ccc2OCOc2c1)c1ccncc1	MolPort-000-023-379	InChI=1S/C16H11N3O3S/c20-15(10-3-5-17-6-4-10)19-16-18-12(8-23-16)11-1-2-13-14(7-11)22-9-21-13/h1-8H,9H2,(H,18,19,20)	APJXELRMNGVNTA-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
CC1CCCN(C1)C(=O)CSC1=NC(N)=CC(N)=N1	CC1CCCN(C1)C(=O)CSc1nc(N)cc(N)n1	MolPort-000-023-403	InChI=1S/C12H19N5OS/c1-8-3-2-4-17(6-8)11(18)7-19-12-15-9(13)5-10(14)16-12/h5,8H,2-4,6-7H2,1H3,(H4,13,14,15,16)	BSSJHIFMUOJUSI-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
CCC1CCCCN1C(=O)CSC1=NC(N)=CC(N)=N1	CCC1CCCCN1C(=O)CSc1nc(N)cc(N)n1	MolPort-000-023-404	InChI=1S/C13H21N5OS/c1-2-9-5-3-4-6-18(9)12(19)8-20-13-16-10(14)7-11(15)17-13/h7,9H,2-6,8H2,1H3,(H4,14,15,16,17)	UZNQPMOFAJHIET-UHFFFAOYSA-N	50 - 100	50 - 100	100 - 250	10
